x,y,z,time_norm,energy_norm,frame_index,time_s
40.683685302734375,-6.785186767578125,24.30255699157715,0.4703557312249479,0.41490599513053894,119,0.6346666666666667
36.77227783203125,-9.258438110351562,23.423460006713867,0.4743083003949054,0.3436417281627655,120,0.64
29.440887451171875,-11.181777954101562,21.808067321777344,0.4782608695648629,0.36969324946403503,121,0.6453333333333333
20.856964111328125,-12.11273193359375,18.095436096191406,0.4822134387348204,0.39518505334854126,122,0.6506666666666666
14.002395629882812,-12.00689697265625,15.327095031738281,0.48616600790477804,0.4175969362258911,123,0.656
9.517257690429688,-11.868362426757812,14.931270599365234,0.49011857707473555,0.430542528629303,124,0.6613333333333333
4.9204864501953125,-12.252639770507812,13.157123565673828,0.4940711462446931,0.4663495123386383,125,0.6666666666666666
0.9517059326171875,-11.832122802734375,8.636974334716797,0.4980237154146507,0.5154682397842407,126,0.672
-0.8827362060546875,-10.159027099609375,3.965526580810547,0.5019762845846082,0.6704303622245789,127,0.6773333333333333
-2.4761199951171875,-8.120803833007812,2.0369606018066406,0.5059288537545658,0.7449690103530884,128,0.6826666666666666
-5.30462646484375,-7.4926300048828125,2.4185943603515625,0.5098814229245232,0.7511340975761414,129,0.688
-9.221420288085938,-9.154998779296875,2.577423095703125,0.5138339920944809,0.7864894866943359,130,0.6933333333333334
-12.9307861328125,-12.451934814453125,3.0187416076660156,0.5177865612644383,0.8765155076980591,131,0.6986666666666667
-16.104385375976562,-12.294647216796875,4.2228546142578125,0.5217391304343959,0.9742668867111206,132,0.704
-18.104019165039062,-8.173324584960938,4.084556579589844,0.5256916996043535,1.0,133,0.7093333333333334
-17.337142944335938,-4.698028564453125,1.2491836547851562,0.529644268774311,0.9789505004882812,134,0.7146666666666667
-15.334686279296875,-3.221160888671875,-1.1918678283691406,0.5335968379442686,0.8741376996040344,135,0.72
-13.985946655273438,-2.4521942138671875,-1.4472236633300781,0.5375494071142262,0.7912186980247498,136,0.7253333333333334
-13.965347290039062,-4.352264404296875,-0.38042449951171875,0.5415019762841836,0.7854979634284973,137,0.7306666666666667
-15.358108520507812,-6.8010406494140625,2.1315383911132812,0.5454545454541412,0.7395550012588501,138,0.736
